hour,time,temp,date,hour,MWHp,MWH
2011-04-07,1,9.8,2011-04-03,16,1396.7,1480.3
2011-04-07,2,7,2011-04-03,17,1424.4,1500
2011-04-07,3,6.1,2011-04-03,18,1482,1552.9
2011-04-07,4,5.2,2011-04-03,19,1545.5,1604.1
2011-04-07,5,4.8,2011-04-03,20,1726.3,1734.5
2011-04-07,6,4.2,2011-04-03,21,1689.7,1742.1
2011-04-07,7,4.1,2011-04-03,22,1539.7,1620.9
2011-04-07,8,4.2,2011-04-03,23,1420.7,1465
2011-04-07,9,4.2,2011-04-03,24,1277,1323.3
2011-04-07,10,3.9,2011-04-04,1,1214.5,1228.5
2011-04-07,11,4,2011-04-04,2,1174.9,1178.6
2011-04-07,12,4.3,2011-04-04,3,1155.8,1161.3
2011-04-07,13,4.5,2011-04-04,4,1123.7,1152.8
2011-04-07,14,4.2,2011-04-04,5,1163.5,1197.6
2011-04-07,15,4.4,2011-04-04,6,1286.5,1329.3
2011-04-07,16,4.3,2011-04-04,7,1497.7,1576.4
2011-04-07,17,4.8,2011-04-04,8,1785.2,1732.6
2011-04-07,18,4.6,2011-04-04,9,1815.4,1780.4
2011-04-07,19,4.8,2011-04-04,10,1820.7,1796.2
2011-04-07,20,6,2011-04-04,11,1766.9,1827.1
2011-04-07,21,5.5,2011-04-04,12,1760.5,1846.4
2011-04-07,22,5.6,2011-04-04,13,1844.9,1845.4
2011-04-07,23,6.6,2011-04-04,14,1747.7,1837.1
2011-04-08,0,8.6,2011-04-04,15,1721.3,1824.6
2011-04-08,1,8,2011-04-04,16,1798.7,1829.8
2011-04-08,2,7.3,2011-04-04,17,1716.7,1851.2
2011-04-08,3,6.6,2011-04-04,18,1858.3,1887.9
2011-04-08,4,5.7,2011-04-04,19,1893.4,1910.4
2011-04-08,5,5.8,2011-04-04,20,1961.5,1953.3
2011-04-08,6,5.2,2011-04-04,21,1945.8,1894.4
2011-04-08,7,5.2,2011-04-04,22,1769.7,1738
2011-04-08,8,4.8,2011-04-04,23,1634.7,1534
2011-04-08,9,4.5,2011-04-04,24,1385.4,1364.2
2011-04-08,10,4.2,2011-04-05,1,1182.8,1243
2011-04-08,11,4.4,2011-04-05,2,1122.8,1181.7
2011-04-08,12,5.4,2011-04-05,3,1044.9,1152.8
2011-04-08,13,5.8,2011-04-05,4,1042.5,1146
2011-04-08,14,5.6,2011-04-05,5,1085.8,1175.6
2011-04-08,15,5.6,2011-04-05,6,1205,1294.6
2011-04-08,16,5.3,2011-04-05,7,1460.6,1524.7
2011-04-08,17,6.2,2011-04-05,8,1627.6,1670.9
2011-04-08,18,7,2011-04-05,9,1661.6,1717
2011-04-08,19,7.2,2011-04-05,10,1693.7,1746.6
2011-04-08,20,7.9,2011-04-05,11,1687,1768
2011-04-08,21,7.9,2011-04-05,12,1690.4,1768.4
2011-04-08,22,8.7,2011-04-05,13,1655.7,1747.4
2011-04-08,23,8.6,2011-04-05,14,1639.4,1739.6
2011-04-09,0,8.1,2011-04-05,15,1615.3,1724.9
2011-04-09,1,7.1,2011-04-05,16,1610.9,1748.6
2011-04-09,2,6.3,2011-04-05,17,1627.4,1781.7
2011-04-09,3,5.8,2011-04-05,18,1666.9,1820.6
2011-04-09,4,5.7,2011-04-05,19,1712.4,1847.8
2011-04-09,5,5.4,2011-04-05,20,1848.5,1921.6
2011-04-09,6,4.9,2011-04-05,21,1830.5,1890.9
2011-04-09,7,4.7,2011-04-05,22,1633.8,1749.3
2011-04-09,8,4,2011-04-05,23,1467.1,1552
2011-04-09,9,3.8,2011-04-05,24,1272.3,1388.4
2011-04-09,10,3.1,2011-04-06,1,1225.6,1282.3
2011-04-09,11,3.3,2011-04-06,2,1182,1230.6
2011-04-09,12,4.9,2011-04-06,3,1157.6,1208.2
2011-04-09,13,6.9,2011-04-06,4,1127.6,1214.1
2011-04-09,14,9,2011-04-06,5,1165.1,1251.7
2011-04-09,15,10.8,2011-04-06,6,1270.9,1393.8
2011-04-09,16,12.4,2011-04-06,7,1539.5,1619.7
2011-04-09,17,13.4,2011-04-06,8,1654,1741.8
2011-04-09,18,14.4,2011-04-06,9,1693.7,1763.7
2011-04-09,19,11.3,2011-04-06,10,1686.7,1764.5
2011-04-09,20,12.1,2011-04-06,11,1634.1,1759.3
2011-04-09,21,15.6,2011-04-06,12,1617.7,1746.7
2011-04-09,22,14.9,2011-04-06,13,1635.5,1717.7
2011-04-09,23,12.9,2011-04-06,14,1610.6,1695.6
2011-04-10,0,10.4,2011-04-06,15,1551,1659.8
2011-04-10,1,9.7,2011-04-06,16,1575.2,1645
2011-04-10,2,9.1,2011-04-06,17,1593.8,1659.5
2011-04-10,3,9.2,2011-04-06,18,1611.5,1710.6
2011-04-10,4,8.6,2011-04-06,19,1659.2,1776.2
2011-04-10,5,8,2011-04-06,20,1791.3,1891.1
2011-04-10,6,7.2,2011-04-06,21,1834.3,1875
2011-04-10,7,6.6,2011-04-06,22,1635.3,1738.3
2011-04-10,8,6.1,2011-04-06,23,1460.6,1547.4
2011-04-10,9,5.8,2011-04-06,24,1278.9,1374.5
2011-04-10,10,6.5,2011-04-07,1,1185.2,1268.9
2011-04-10,11,6.2,2011-04-07,2,1140.8,1219.4
2011-04-10,12,7.1,2011-04-07,3,1121.3,1201.7
2011-04-10,13,8.5,2011-04-07,4,1091.9,1205.7
2011-04-10,14,11.3,2011-04-07,5,1124.8,1232.2
2011-04-10,15,14,2011-04-07,6,1246.3,1374
2011-04-10,16,15.6,2011-04-07,7,1510.7,1603.4
2011-04-10,17,16.5,2011-04-07,8,1653.7,1727.1
2011-04-10,18,17.2,2011-04-07,9,1677.6,1744.6
2011-04-10,19,17.1,2011-04-07,10,1646.6,1742.9
2011-04-10,20,16.7,2011-04-07,11,1620.2,1733.7
2011-04-10,21,16.6,2011-04-07,12,1606.1,1718
2011-04-10,22,15.5,2011-04-07,13,1624.7,1690
2011-04-10,23,14,2011-04-07,14,1609.2,1672.8
2011-04-11,0,13.1,2011-04-07,15,1579.8,1636.4
2011-04-11,1,12,2011-04-07,16,1565.6,1613.4
2011-04-11,2,11.4,2011-04-07,17,1578.5,1615.1
2011-04-11,3,11.1,2011-04-07,18,1557.8,1638.1
2011-04-11,4,10.6,2011-04-07,19,1610,1683.7
2011-04-11,5,10.7,2011-04-07,20,1725.2,1820.6
2011-04-11,6,10.3,2011-04-07,21,1770.9,1851.5
2011-04-11,7,10.3,2011-04-07,22,1612.9,1731.3
2011-04-11,8,10.4,2011-04-07,23,1423.5,1539.6
2011-04-11,9,10.9,2011-04-07,24,1279.2,1372
2011-04-11,10,10.7,2011-04-08,1,1219.8,1261.3
2011-04-11,11,11.1,2011-04-08,2,1171.4,1212.6
2011-04-11,12,12,2011-04-08,3,1141.4,1191.8
2011-04-11,13,13.2,2011-04-08,4,1112,1196.6
2011-04-11,14,14.4,2011-04-08,5,1142.7,1237.7
2011-04-11,15,14.7,2011-04-08,6,1257.5,1374.6
2011-04-11,16,15,2011-04-08,7,1506.3,1590.3
2011-04-11,17,16.1,2011-04-08,8,1670.5,1712.2
2011-04-11,18,18.7,2011-04-08,9,1658.2,1726.8
2011-04-11,19,19.9,2011-04-08,10,1651.2,1727.4
2011-04-11,20,21.3,2011-04-08,11,1614.8,1722.7
2011-04-11,21,20.9,2011-04-08,12,1602.8,1702.2
2011-04-11,22,19.6,2011-04-08,13,1579.7,1678.5
2011-04-11,23,18.1,2011-04-08,14,1584.4,1658.7
2011-04-12,0,15.9,2011-04-08,15,1546.7,1628.6
2011-04-12,1,15.2,2011-04-08,16,1513.9,1619.7
2011-04-12,2,15.9,2011-04-08,17,1519.9,1622.8
2011-04-12,3,15.5,2011-04-08,18,1555.5,1644.7
2011-04-12,4,15.2,2011-04-08,19,1597.2,1683.8
2011-04-12,5,15.4,2011-04-08,20,1689.5,1785.4
2011-04-12,6,15.7,2011-04-08,21,1702,1781.6
2011-04-12,7,15.6,2011-04-08,22,1572.9,1685.4
2011-04-12,8,17.6,2011-04-08,23,1421.5,1532.1
2011-04-12,9,17.3,2011-04-08,24,1257.7,1378.7
2011-04-12,10,15.9,2011-04-09,1,1207.7,1270.8
2011-04-12,11,15.4,2011-04-09,2,1143.3,1216.8
2011-04-12,12,15.7,2011-04-09,3,1101.5,1183.9
2011-04-12,13,15.1,2011-04-09,4,1071.1,1180.1
2011-04-12,14,14.5,2011-04-09,5,1081.8,1196.6
2011-04-12,15,14,2011-04-09,6,1124.7,1253.7
2011-04-12,16,14.1,2011-04-09,7,1184,1339
2011-04-12,17,14.6,2011-04-09,8,1348.6,1458.7
2011-04-12,18,14.7,2011-04-09,9,1477.2,1560.9
2011-04-12,19,15.6,2011-04-09,10,1586.6,1605.6
2011-04-12,20,13.4,2011-04-09,11,1575.4,1611.6
2011-04-12,21,12.2,2011-04-09,12,1558.9,1591.5
2011-04-12,22,11.2,2011-04-09,13,1554.4,1552.3
2011-04-12,23,10.2,2011-04-09,14,1467.6,1516.2
2011-04-13,0,10.1,2011-04-09,15,1406.6,1486.1
2011-04-13,1,10,2011-04-09,16,1397.4,1472.8
2011-04-13,2,10.5,2011-04-09,17,1423.4,1477.3
2011-04-13,3,11,2011-04-09,18,1464.7,1512.2
2011-04-13,4,10.1,2011-04-09,19,1507.9,1553.4
2011-04-13,5,10.1,2011-04-09,20,1603.2,1648.2
2011-04-13,6,10.1,2011-04-09,21,1652.8,1668.8
2011-04-13,7,10,2011-04-09,22,1485,1590.5
2011-04-13,8,8.4,2011-04-09,23,1385,1460
2011-04-13,9,7.1,2011-04-09,24,1209,1323.5
2011-04-13,10,7,2011-04-10,1,1114.4,1221.2
2011-04-13,11,7.3,2011-04-10,2,1085.5,1161.1
2011-04-13,12,6.6,2011-04-10,3,1050.9,1128.2
2011-04-13,13,6.4,2011-04-10,4,1043.4,1116
2011-04-13,14,6.1,2011-04-10,5,1018.2,1120.7
2011-04-13,15,6.3,2011-04-10,6,1042.1,1159.4
2011-04-13,16,7.4,2011-04-10,7,1059.8,1207.9
2011-04-13,17,6.8,2011-04-10,8,1148.3,1307.5
2011-04-13,18,6.6,2011-04-10,9,1313.5,1414.5
2011-04-13,19,6.7,2011-04-10,10,1401.1,1485.5
2011-04-13,20,7.1,2011-04-10,11,1414.4,1511.2
2011-04-13,21,7.3,2011-04-10,12,1444.7,1520
2011-04-13,22,7.7,2011-04-10,13,1439,1504.7
2011-04-13,23,7.3,2011-04-10,14,1407.3,1480.4
2011-04-14,0,6.9,2011-04-10,15,1410.6,1456.4
2011-04-14,1,6.5,2011-04-10,16,1404.8,1454.1
2011-04-14,2,6.3,2011-04-10,17,1426.1,1476.2
2011-04-14,3,6.3,2011-04-10,18,1471.7,1532.1
2011-04-14,4,6.2,2011-04-10,19,1465.9,1605.1
2011-04-14,5,6,2011-04-10,20,1586.2,1729.9
2011-04-14,6,6,2011-04-10,21,1633.4,1701.9
2011-04-14,7,6,2011-04-10,22,1435.2,1561.7
2011-04-14,8,6.2,2011-04-10,23,1309,1401
2011-04-14,9,6.4,2011-04-10,24,1174.6,1249.2
2011-04-14,10,6.5,2011-04-11,1,1085.6,1144.3
2011-04-14,11,7.4,2011-04-11,2,1044.7,1093.9
2011-04-14,12,8.6,2011-04-11,3,1010.4,1071.3
2011-04-14,13,10.2,2011-04-11,4,1009.6,1067.4
2011-04-14,14,10.9,2011-04-11,5,1012.3,1098
2011-04-14,15,11.6,2011-04-11,6,1124.3,1230
2011-04-14,16,11.1,2011-04-11,7,1399.8,1465.6
2011-04-14,17,12.3,2011-04-11,8,1530.4,1622
2011-04-14,18,13.1,2011-04-11,9,1593.3,1680.6
2011-04-14,19,13.5,2011-04-11,10,1590.6,1714.5
2011-04-14,20,15.9,2011-04-11,11,1592.1,1736.6
2011-04-14,21,16.6,2011-04-11,12,1596.7,1745.3
2011-04-14,22,16.8,2011-04-11,13,1576.5,1731.6
2011-04-14,23,15.9,2011-04-11,14,1630.2,1710.2
2011-04-15,0,14.7,2011-04-11,15,1613.2,1678.7
2011-04-15,1,12.9,2011-04-11,16,1607.7,1664.3
2011-04-15,2,11,2011-04-11,17,1614.8,1671.9
2011-04-15,3,10.2,2011-04-11,18,1628.6,1708
2011-04-15,4,9.6,2011-04-11,19,1635,1747.1
2011-04-15,5,8.8,2011-04-11,20,1722.6,1842.9
2011-04-15,6,8,2011-04-11,21,1785.3,1828.5
2011-04-15,7,7.3,2011-04-11,22,1547.9,1674.6
2011-04-15,8,6.5,2011-04-11,23,1373.7,1472.7
2011-04-15,9,5.6,2011-04-11,24,1213.4,1298.5
2011-04-15,10,4.4,2011-04-12,1,1140.2,1191.8
2011-04-15,11,4.3,2011-04-12,2,1069.9,1130.3
2011-04-15,12,4.6,2011-04-12,3,1041.8,1099.6
2011-04-15,13,5.1,2011-04-12,4,1005.8,1091.8
2011-04-15,14,4.6,2011-04-12,5,1047.3,1123
2011-04-15,15,4.8,2011-04-12,6,1159.7,1248.1
2011-04-15,16,3.9,2011-04-12,7,1389.6,1465.2
2011-04-15,17,3.6,2011-04-12,8,1542.8,1606.9
2011-04-15,18,3.5,2011-04-12,9,1601.2,1658.8
2011-04-15,19,3.4,2011-04-12,10,1606.2,1688.2
2011-04-15,20,3.6,2011-04-12,11,1673.9,1702.1
2011-04-15,21,3.6,2011-04-12,12,1611.6,1706.7
2011-04-15,22,3.7,2011-04-12,13,1625.1,1698.9
2011-04-15,23,3.8,2011-04-12,14,1567,1686.7
2011-04-16,0,3.8,2011-04-12,15,1579.4,1667
2011-04-16,1,3.7,2011-04-12,16,1575.7,1658.7
2011-04-16,2,3.5,2011-04-12,17,1591.4,1669.6
2011-04-16,3,3.4,2011-04-12,18,1619,1699.2
2011-04-16,4,3.6,2011-04-12,19,1622.2,1725
2011-04-16,5,3.4,2011-04-12,20,1746,1835.8
2011-04-16,6,3.3,2011-04-12,21,1772.2,1816.9
2011-04-16,7,3.3,2011-04-12,22,1563.2,1675.2
2011-04-16,8,3.2,2011-04-12,23,1394.4,1479.7
2011-04-16,9,3.4,2011-04-12,24,1251.3,1313.7
2011-04-16,10,3.8,2011-04-13,1,1127.4,1201.4
2011-04-16,11,3.8,2011-04-13,2,1088.9,1145.9
2011-04-16,12,4,2011-04-13,3,1050.5,1118.8
2011-04-16,13,4.4,2011-04-13,4,1026.4,1112.9
2011-04-16,14,4.6,2011-04-13,5,1058.4,1141.5
2011-04-16,15,4.7,2011-04-13,6,1161.8,1279.8
2011-04-16,16,4.5,2011-04-13,7,1407.9,1524
2011-04-16,17,4.4,2011-04-13,8,1553.5,1696.2
2011-04-16,18,4.6,2011-04-13,9,1615,1774.8
2011-04-16,19,4.6,2011-04-13,10,1612.2,1812.8
2011-04-16,20,4.9,2011-04-13,11,1667,1846.8
2011-04-16,21,5,2011-04-13,12,1638.7,1858.5
2011-04-16,22,5.4,2011-04-13,13,1642.2,1836.5
2011-04-16,23,5.6,2011-04-13,14,1574.3,1816.7
2011-04-17,0,6,2011-04-13,15,1585.1,1786
2011-04-17,1,6.4,2011-04-13,16,1591.6,1772
2011-04-17,2,6.5,2011-04-13,17,1604.3,1802.7
2011-04-17,3,7.1,2011-04-13,18,1614,1865.3
2011-04-17,4,7.8,2011-04-13,19,1628.7,1881.8
2011-04-17,5,7.6,2011-04-13,20,1760.1,1917.8
2011-04-17,6,8.8,2011-04-13,21,1782,1867.2
2011-04-17,7,9.2,2011-04-13,22,1589.6,1724.9
2011-04-17,8,9.5,2011-04-13,23,1423.7,1526.1
2011-04-17,9,10.3,2011-04-13,24,1256.5,1351.4
2011-04-17,10,13.5,2011-04-14,1,1149.1,1238.7
2011-04-17,11,14.2,2011-04-14,2,1093.5,1177.9
2011-04-17,12,13.2,2011-04-14,3,1068,1149.6
2011-04-17,13,13.3,2011-04-14,4,1064.7,1144.2
2011-04-17,14,15.2,2011-04-14,5,1095.5,1179
2011-04-17,15,16.7,2011-04-14,6,1211,1310.4
2011-04-17,16,14.5,2011-04-14,7,1445.7,1526.5
2011-04-17,17,15.1,2011-04-14,8,1621.5,1648.5
2011-04-17,18,12.8,2011-04-14,9,1623.9,1678.8
2011-04-17,19,14.2,2011-04-14,10,1620,1695.3
2011-04-17,20,14.2,2011-04-14,11,1570.4,1694.6
2011-04-17,21,15.3,2011-04-14,12,1560.5,1688.3
2011-04-17,22,14.4,2011-04-14,13,1542.6,1679.7
2011-04-17,23,14.2,2011-04-14,14,1549.4,1670.7
2011-04-18,0,14.5,2011-04-14,15,1520.5,1637.7
2011-04-18,1,13.6,2011-04-14,16,1483.5,1610.9
2011-04-18,2,12.8,2011-04-14,17,1496.1,1606.8
2011-04-18,3,12.5,2011-04-14,18,1519.3,1622.6
2011-04-18,4,11.8,2011-04-14,19,1544,1639.6
2011-04-18,5,11.1,2011-04-14,20,1682.5,1754
2011-04-18,6,8.4,2011-04-14,21,1778.2,1803.3
2011-04-18,7,8.3,2011-04-14,22,1535.1,1680.9
2011-04-18,8,8.8,2011-04-14,23,1393.2,1501.2
2011-04-18,9,8.5,2011-04-14,24,1215,1322.1
2011-04-18,10,7.6,2011-04-15,1,1119.9,1211.8
2011-04-18,11,7.3,2011-04-15,2,1065.4,1154.2
2011-04-18,12,7.4,2011-04-15,3,1039.9,1127.7
2011-04-18,13,8.4,2011-04-15,4,1037.5,1126
2011-04-18,14,8.7,2011-04-15,5,1073.6,1162.2
2011-04-18,15,10.6,2011-04-15,6,1168.5,1292.5
2011-04-18,16,11.8,2011-04-15,7,1469.4,1498.7
2011-04-18,17,12.2,2011-04-15,8,1602.4,1646.1
2011-04-18,18,14,2011-04-15,9,1633.4,1688.5
2011-04-18,19,14.7,2011-04-15,10,1590,1702.5
2011-04-18,20,15.7,2011-04-15,11,1537.2,1706.8
2011-04-18,21,16,2011-04-15,12,1526.7,1702.6
2011-04-18,22,16.2,2011-04-15,13,1508,1676.7
2011-04-18,23,16,2011-04-15,14,1503.3,1656.7
2011-04-19,0,15.2,2011-04-15,15,1468.7,1624.8
2011-04-19,1,14.3,2011-04-15,16,1445,1599.9
2011-04-19,2,13.6,2011-04-15,17,1451.4,1598.9
2011-04-19,3,13.7,2011-04-15,18,1470.1,1610.9
2011-04-19,4,13.5,2011-04-15,19,1512.9,1638.5
2011-04-19,5,12.5,2011-04-15,20,1665.3,1747.1
2011-04-19,6,11.7,2011-04-15,21,1700.2,1790.1
2011-04-19,7,11.5,2011-04-15,22,1581.9,1701.7
2011-04-19,8,11.5,2011-04-15,23,1416.8,1556.9
2011-04-19,9,11.5,2011-04-15,24,1269.1,1404.1
2011-04-19,10,10.8,2011-04-16,1,1236.2,1293.1
2011-04-19,11,9.4,2011-04-16,2,1166.6,1235.6
2011-04-19,12,9.4,2011-04-16,3,1168.6,1206.2
2011-04-19,13,9.1,2011-04-16,4,1155.7,1196.4
2011-04-19,14,9.2,2011-04-16,5,1171.4,1208.5
2011-04-19,15,8.8,2011-04-16,6,1216.5,1261.3
2011-04-19,16,7.7,2011-04-16,7,1234.8,1330.9
2011-04-19,17,7.7,2011-04-16,8,1348.3,1442.3
2011-04-19,18,7.2,2011-04-16,9,1527.9,1555.6
2011-04-19,19,6.5,2011-04-16,10,1632.7,1627.3
2011-04-19,20,6.4,2011-04-16,11,1624.9,1641.6
2011-04-19,21,6.3,2011-04-16,12,1585.8,1632.1
2011-04-19,22,6.2,2011-04-16,13,1561.5,1611.4
2011-04-19,23,6.2,2011-04-16,14,1504.2,1600.1
2011-04-20,0,5.8,2011-04-16,15,1472.4,1594.3
2011-04-20,1,5.8,2011-04-16,16,1457.8,1584.7
2011-04-20,2,5.5,2011-04-16,17,1504.1,1609.8
2011-04-20,3,5.2,2011-04-16,18,1501.7,1678.2
2011-04-20,4,5.3,2011-04-16,19,1532.8,1707.9
2011-04-20,5,5.4,2011-04-16,20,1630.2,1767.6
2011-04-20,6,5.7,2011-04-16,21,1644.3,1746.2
2011-04-20,7,6.1,2011-04-16,22,1532.1,1653.2
2011-04-20,8,6.4,2011-04-16,23,1416.1,1512.7
2011-04-20,9,6.6,2011-04-16,24,1279.2,1365.5
2011-04-20,10,6,2011-04-17,1,1201.5,1257.3
2011-04-20,11,6.2,2011-04-17,2,1143.2,1188
2011-04-20,12,6.2,2011-04-17,3,1083.9,1144.9
2011-04-20,13,6.1,2011-04-17,4,1062.8,1126.4
2011-04-20,14,5.8,2011-04-17,5,1045.7,1123.4
2011-04-20,15,6,2011-04-17,6,1070.9,1142.6
2011-04-20,16,5.7,2011-04-17,7,1094.4,1186.9
2011-04-20,17,5.9,2011-04-17,8,1189.4,1272.3
2011-04-20,18,6.4,2011-04-17,9,1348.3,1390.9
2011-04-20,19,6.7,2011-04-17,10,1448,1480.1
2011-04-20,20,6.8,2011-04-17,11,1441.2,1516.1
2011-04-20,21,6.7,2011-04-17,12,1445,1533.5
2011-04-20,22,6.5,2011-04-17,13,1418.3,1528.1
2011-04-20,23,6.6,2011-04-17,14,1389.5,1504.8
2011-04-21,0,6.2,2011-04-17,15,1368.4,1471.5
2011-04-21,1,5.8,2011-04-17,16,1355.5,1452.8
2011-04-21,2,5.7,2011-04-17,17,1375.4,1451.9
2011-04-21,3,5.4,2011-04-17,18,1423.9,1490.5
2011-04-21,4,5.5,2011-04-17,19,1443.6,1532.2
2011-04-21,5,5.7,2011-04-17,20,1547.6,1613.4
2011-04-21,6,5.5,2011-04-17,21,1631.8,1655
2011-04-21,7,5.9,2011-04-17,22,1466.7,1555.7
2011-04-21,8,6.4,2011-04-17,23,1349.2,1427.3
2011-04-21,9,7.2,2011-04-17,24,1203.6,1287.8
2011-04-21,10,8,2011-04-18,1,1164.5,1181.3
2011-04-21,11,9.4,2011-04-18,2,1121.2,1130.9
2011-04-21,12,11.2,2011-04-18,3,1094.4,1106.6
2011-04-21,13,10.7,2011-04-18,4,1069.8,1104.8
2011-04-21,14,10.5,2011-04-18,5,1108.7,1136.9
2011-04-21,15,11.4,2011-04-18,6,1224.1,1229.8
2011-04-21,16,11.5,2011-04-18,7,1453.4,1355.1
2011-04-21,17,12,2011-04-18,8,1594.7,1503.8
2011-04-21,18,11.9,2011-04-18,9,1635.3,1608.6
2011-04-21,19,12.3,2011-04-18,10,1590,1669.7
2011-04-21,20,12.4,2011-04-18,11,1543.6,1695.4
2011-04-21,21,11.9,2011-04-18,12,1492.4,1678.9
2011-04-21,22,8.6,2011-04-18,13,1425.1,1660.1
2011-04-21,23,8.4,2011-04-18,14,1425.6,1639
2011-04-22,0,7.5,2011-04-18,15,1388.3,1603.3
2011-04-22,1,6.9,2011-04-18,16,1544.7,1589
2011-04-22,2,6.8,2011-04-18,17,1551.5,1622.9
2011-04-22,3,6,2011-04-18,18,1346.1,1672.8
2011-04-22,4,5.6,2011-04-18,19,1490.3,1696.9
2011-04-22,5,5.2,2011-04-18,20,1474.2,1767.4
2011-04-22,6,4.9,2011-04-18,21,1511.6,1767.8
2011-04-22,7,4.5,2011-04-18,22,1497.2,1639.8
2011-04-22,8,4.3,2011-04-18,23,1421.1,1464.5
2011-04-22,9,4.1,2011-04-18,24,1275.5,1298.3
2011-04-22,10,3.7,2011-04-19,1,1140.5,1187.2
2011-04-22,11,5,2011-04-19,2,1095.1,1126.5
2011-04-22,12,6,2011-04-19,3,1062.7,1097.9
2011-04-22,13,7.7,2011-04-19,4,1058.4,1095.6
2011-04-22,14,8.3,2011-04-19,5,1097.1,1122.8
2011-04-22,15,8.8,2011-04-19,6,1220.2,1229.4
2011-04-22,16,8.5,2011-04-19,7,1425,1386.2
2011-04-22,17,7.3,2011-04-19,8,1584.8,1552.5
2011-04-22,18,7.1,2011-04-19,9,1636.1,1653.8
2011-04-22,19,7.3,2011-04-19,10,1648,1705.7
2011-04-22,20,7.3,2011-04-19,11,1630.8,1732.2
2011-04-22,21,7.4,2011-04-19,12,1665.1,1742.5
2011-04-22,22,7.4,2011-04-19,13,1654.5,1723.4
2011-04-22,23,6.5,2011-04-19,14,1681.8,1716.4
2011-04-23,0,6.3,2011-04-19,15,1661.5,1698.1
2011-04-23,1,7.8,2011-04-19,16,1647.2,1702.7
2011-04-23,2,7.9,2011-04-19,17,1648.2,1722.3
2011-04-23,3,7.6,2011-04-19,18,1648.5,1766.7
2011-04-23,4,7.8,2011-04-19,19,1666.7,1803.7
2011-04-23,5,7.5,2011-04-19,20,1761.3,1859.9
2011-04-23,6,7.1,2011-04-19,21,1792.7,1834.8
2011-04-23,7,6.9,2011-04-19,22,1610.2,1701
2011-04-23,8,6.7,2011-04-19,23,1435.8,1525.8
2011-04-23,9,6.5,2011-04-19,24,1263.8,1354.8
2011-04-23,10,6.4,2011-04-20,1,1176.8,1243.9
2011-04-23,11,4.9,2011-04-20,2,1124.2,1184.2
2011-04-23,12,4,2011-04-20,3,1096.4,1152
2011-04-23,13,4.8,2011-04-20,4,1089.2,1146.3
2011-04-23,14,5.3,2011-04-20,5,1122,1175.6
2011-04-23,15,6,2011-04-20,6,1231.1,1286.4
2011-04-23,16,6.2,2011-04-20,7,1457.8,1445.8
2011-04-23,17,6.9,2011-04-20,8,1613.8,1605.6
2011-04-23,18,7.5,2011-04-20,9,1651.2,1710.9
2011-04-23,19,8.4,2011-04-20,10,1682.5,1766.6
2011-04-23,20,9.3,2011-04-20,11,1676.3,1794
2011-04-23,21,10,2011-04-20,12,1675.4,1793.5
2011-04-23,22,10.6,2011-04-20,13,1672.9,1772
2011-04-23,23,11.6,2011-04-20,14,1659.6,1752.6
2011-04-24,0,11.8,2011-04-20,15,1667.3,1719.7
2011-04-24,1,12,2011-04-20,16,1610.6,1699.6
2011-04-24,2,12.4,2011-04-20,17,1615,1719.5
2011-04-24,3,12.8,2011-04-20,18,1672.6,1749.1
2011-04-24,4,12.6,2011-04-20,19,1663.3,1757
2011-04-24,5,12.6,2011-04-20,20,1762.8,1812.4
2011-04-24,6,12.8,2011-04-20,21,1782.2,1834.5
2011-04-24,7,12.8,2011-04-20,22,1601.8,1711
2011-04-24,8,12.9,2011-04-20,23,1428.7,1534.7
2011-04-24,9,13.3,2011-04-20,24,1252.9,1359.5
2011-04-24,10,13.4,2011-04-21,1,1140.3,1243
2011-04-24,11,13.7,2011-04-21,2,1098.9,1180
2011-04-24,12,14,2011-04-21,3,1065.2,1148.9
2011-04-24,13,15.9,2011-04-21,4,1034.9,1141.9
2011-04-24,14,18.2,2011-04-21,5,1066.6,1173.5
2011-04-24,15,20.3,2011-04-21,6,1176.3,1282.5
2011-04-24,16,21.9,2011-04-21,7,1397.3,1430.5
2011-04-24,17,22.3,2011-04-21,8,1559.3,1573.7
2011-04-24,18,23.2,2011-04-21,9,1576,1645.1
2011-04-24,19,22.2,2011-04-21,10,1589.8,1687.1
2011-04-24,20,22.1,2011-04-21,11,1593.7,1698.6
2011-04-24,21,20.5,2011-04-21,12,1590.4,1701.6
2011-04-24,22,19.8,2011-04-21,13,1546.3,1683.4
2011-04-24,23,19.1,2011-04-21,14,1524.3,1664.7
2011-04-25,0,19.3,2011-04-21,15,1467.9,1633.3
2011-04-25,1,17.7,2011-04-21,16,1462.2,1610
2011-04-25,2,16.4,2011-04-21,17,1463.4,1602.7
2011-04-25,3,14.8,2011-04-21,18,1498.9,1625.8
2011-04-25,4,14.7,2011-04-21,19,1538.7,1656.8
2011-04-25,5,13.8,2011-04-21,20,1624.6,1739.9
2011-04-25,6,14.1,2011-04-21,21,1704.9,1805.6
2011-04-25,7,11.5,2011-04-21,22,1570.7,1705.5
2011-04-25,8,13.4,2011-04-21,23,1401.7,1536
2011-04-25,9,12.7,2011-04-21,24,1242.8,1369.1
2011-04-25,10,12,2011-04-22,1,1137.8,1256.8
2011-04-25,11,12.2,2011-04-22,2,1069.8,1196.7
2011-04-25,12,12.1,2011-04-22,3,1044.2,1172.2
